customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Churn,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,tenure_bucket,num_services,avg_charge_per_service,charge_to_tenure_ratio,is_month_to_month,has_internet,senior_and_alone
8073-IJDCM,Female,0,No,No,1,Month-to-month,Yes,Mailed check,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.3,20.3,0-1yr,0,20.3,20.3,1,0,0
5309-TAIKL,Female,0,No,No,7,Month-to-month,No,Bank transfer (automatic),No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,62.8,418.3,0-1yr,3,15.7,59.75714285714286,1,1,0
6856-RAURS,Female,0,No,No,2,Month-to-month,Yes,Mailed check,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,74.9,136.05,0-1yr,0,74.9,68.025,1,1,0
8778-LMWTJ,Female,0,No,No,9,Month-to-month,Yes,Electronic check,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,74.85,708.2,0-1yr,1,37.425,78.6888888888889,1,1,0
9717-IOAAF,Male,0,No,Yes,27,Two year,Yes,Credit card (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.85,788.55,2-4yr,0,25.85,29.205555555555552,0,0,0
8884-ADFVN,Male,1,Yes,No,7,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,101.95,700.85,0-1yr,3,25.4875,100.12142857142858,1,1,0
2845-KDHVX,Female,0,Yes,No,64,Two year,Yes,Mailed check,No,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,68.3,4378.8,4yr+,4,13.66,68.41875,0,1,0
0848-SOMKO,Male,0,No,No,70,Two year,No,Bank transfer (automatic),No,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,48.4,3442.8,4yr+,4,9.68,49.182857142857145,0,1,0
2720-WGKHP,Male,1,No,No,2,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,94.0,181.7,0-1yr,2,31.333333333333332,90.85,1,1,1
6734-FQAJX,Male,1,No,No,67,Two year,Yes,Electronic check,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,105.05,7171.7,4yr+,5,17.508333333333333,107.04029850746268,0,1,1
2869-ADAWR,Female,0,No,No,45,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,89.3,4016.85,2-4yr,2,29.766666666666666,89.26333333333334,1,1,0
1535-VTJOQ,Female,0,No,No,24,Two year,No,Credit card (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.15,553.0,1-2yr,0,25.15,23.041666666666668,0,0,0
6368-TZZDT,Male,0,Yes,Yes,4,Two year,No,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.5,96.85,0-1yr,0,19.5,24.2125,0,0,0
0943-ZQPXH,Male,0,Yes,Yes,44,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,92.95,4122.9,2-4yr,3,23.2375,93.70227272727271,1,1,0
1293-BSEUN,Female,0,Yes,Yes,72,Two year,Yes,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.7,1482.3,4yr+,0,20.7,20.5875,0,0,0
9894-EZEWG,Female,0,No,No,1,Month-to-month,Yes,Credit card (automatic),Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,74.3,74.3,0-1yr,1,37.15,74.3,1,1,0
1302-TPUBN,Male,0,No,No,66,Two year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.35,1240.8,4yr+,0,19.35,18.8,0,0,0
7851-FLGGQ,Male,0,No,No,1,Month-to-month,Yes,Mailed check,Yes,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,44.65,44.65,0-1yr,3,11.1625,44.65,1,1,0
0637-UBJRP,Male,0,Yes,Yes,13,Month-to-month,No,Electronic check,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,84.05,1095.3,1-2yr,2,28.016666666666666,84.25384615384615,1,1,0
0940-OUQEC,Male,0,No,No,10,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,80.7,788.8,0-1yr,1,40.35,78.88,1,1,0
2378-VTKDH,Male,1,Yes,No,65,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,104.35,6578.55,4yr+,4,20.869999999999997,101.20846153846153,1,1,0
0927-CNGRH,Male,0,No,Yes,1,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,19.55,0-1yr,0,19.55,19.55,1,0,0
8608-OZTLB,Male,0,Yes,Yes,38,One year,No,Electronic check,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,74.05,2802.3,2-4yr,5,12.341666666666667,73.74473684210527,0,1,0
2335-GSODA,Male,0,No,Yes,23,Two year,No,Mailed check,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,40.1,857.75,1-2yr,3,10.025,37.29347826086956,0,1,0
1952-DVVSW,Female,0,Yes,No,10,One year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.1,184.4,0-1yr,0,20.1,18.44,0,0,0
0702-PGIBZ,Male,0,No,Yes,4,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,101.7,364.55,0-1yr,3,25.425,91.1375,1,1,0
6656-GULJQ,Male,0,Yes,Yes,72,Two year,Yes,Credit card (automatic),No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,83.55,6093.3,4yr+,5,13.924999999999999,84.62916666666666,0,1,0
9853-JFZDU,Female,0,Yes,No,35,Month-to-month,No,Electronic check,No,Yes,No,DSL,No,Yes,No,Yes,No,No,56.85,1861.1,2-4yr,2,18.95,53.17428571428571,1,1,0
1963-VAUKV,Female,0,No,No,1,Month-to-month,No,Mailed check,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.4,20.4,0-1yr,0,20.4,20.4,1,0,0
3777-XROBG,Female,0,Yes,Yes,58,Two year,No,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,1079.65,4yr+,0,19.55,18.614655172413794,0,0,0
6994-FGRHH,Male,0,Yes,Yes,70,One year,Yes,Electronic check,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,106.15,7475.1,4yr+,5,17.691666666666666,106.78714285714287,0,1,0
4000-VGMQP,Male,0,Yes,Yes,38,One year,No,Credit card (automatic),No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,78.95,2862.55,2-4yr,4,15.790000000000001,75.33026315789475,0,1,0
3999-WRNGR,Female,0,Yes,Yes,60,Month-to-month,Yes,Electronic check,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,49.75,3069.45,4yr+,3,12.4375,51.1575,1,1,0
3466-RITXD,Male,0,No,No,26,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,92.4,2349.8,2-4yr,3,23.1,90.37692307692308,1,1,0
2680-XKKNJ,Female,0,No,No,8,One year,No,Bank transfer (automatic),No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,58.2,469.25,0-1yr,3,14.55,58.65625,0,1,0
3058-HJCUY,Male,0,Yes,Yes,41,One year,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,102.6,4213.35,2-4yr,4,20.52,102.76463414634148,0,1,0
2974-GGUXS,Female,1,Yes,No,36,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,91.95,3301.05,2-4yr,2,30.650000000000002,91.69583333333334,1,1,0
7994-XIRTR,Male,1,No,No,54,One year,No,Bank transfer (automatic),No,Yes,No,DSL,No,No,Yes,Yes,No,Yes,65.25,3529.95,4yr+,3,16.3125,65.36944444444444,0,1,1
3259-FDWOY,Male,0,Yes,Yes,71,Two year,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,106.0,7723.7,4yr+,4,21.2,108.78450704225352,0,1,0
2101-RANCD,Female,0,No,No,55,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,73.1,4144.9,4yr+,0,73.1,75.36181818181818,1,1,0
7921-BEPCI,Female,0,No,No,72,Two year,No,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,59.75,4265.0,4yr+,2,19.916666666666668,59.236111111111114,0,1,0
0807-ZABDG,Female,0,No,Yes,3,Month-to-month,Yes,Mailed check,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,55.1,154.65,0-1yr,2,18.366666666666667,51.550000000000004,1,1,0
8510-TMWYB,Female,0,Yes,Yes,54,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,No,Yes,Yes,No,No,No,59.8,3246.45,4yr+,2,19.933333333333334,60.11944444444444,0,1,0
3258-ZKPAI,Male,0,Yes,Yes,72,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,116.6,8337.45,4yr+,6,16.657142857142855,115.79791666666668,0,1,0
1428-IEDPR,Male,0,No,No,52,Two year,Yes,Electronic check,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,109.3,5731.4,4yr+,5,18.216666666666665,110.21923076923076,0,1,0
5298-GSTLM,Female,1,No,No,60,One year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,101.4,6176.6,4yr+,3,25.35,102.94333333333334,0,1,1
4450-YOOHP,Female,0,No,No,39,Month-to-month,Yes,Credit card (automatic),No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,50.65,1905.4,2-4yr,3,12.6625,48.85641025641026,1,1,0
6728-CZFEI,Female,0,No,No,15,One year,No,Mailed check,No,Yes,No,DSL,No,No,No,No,Yes,No,56.15,931.9,1-2yr,1,28.075,62.126666666666665,0,1,0
5748-RNCJT,Male,0,No,No,69,Two year,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,106.5,7348.8,4yr+,4,21.3,106.50434782608696,0,1,0
3653-NCRDJ,Male,0,Yes,Yes,43,One year,Yes,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.2,776.25,2-4yr,0,19.2,18.052325581395348,0,0,0
6121-TNHBO,Female,1,No,No,63,One year,No,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,83.0,5243.05,4yr+,5,13.833333333333334,83.22301587301588,0,1,1
5119-NZPTV,Male,1,Yes,No,2,Month-to-month,No,Electronic check,No,Yes,No,Fiber optic,No,No,No,No,No,No,70.1,141.65,0-1yr,0,70.1,70.825,1,1,0
6519-ZHPXP,Female,0,Yes,Yes,72,Two year,Yes,Bank transfer (automatic),No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,108.3,7679.65,4yr+,6,15.471428571428572,106.66180555555555,0,1,0
7739-LAXOG,Female,0,Yes,Yes,32,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,91.05,2954.5,2-4yr,2,30.349999999999998,92.328125,1,1,0
3472-QPRCH,Male,0,Yes,Yes,40,Two year,No,Credit card (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.25,1006.9,2-4yr,0,25.25,25.1725,0,0,0
8224-UAXBZ,Female,0,Yes,No,58,One year,Yes,Electronic check,No,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,45.35,2540.1,4yr+,3,11.3375,43.79482758620689,0,1,0
9610-WCESF,Male,0,No,No,67,Two year,No,Electronic check,No,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,43.9,3097.2,4yr+,3,10.975,46.22686567164179,0,1,0
9776-CLUJA,Female,1,Yes,No,51,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,77.5,3807.35,4yr+,1,38.75,74.65392156862745,1,1,0
2486-WYVVE,Male,0,Yes,No,31,One year,Yes,Mailed check,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,79.3,2484.0,2-4yr,4,15.86,80.12903225806451,0,1,0
3865-ZYKAD,Male,1,Yes,No,69,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,84.9,5785.65,4yr+,2,28.3,83.85,1,1,0
1422-DGUBX,Male,0,Yes,No,32,One year,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,79.25,2619.15,2-4yr,1,39.625,81.8484375,0,1,0
2999-AANRQ,Female,0,No,No,21,Two year,No,Credit card (automatic),No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,71.05,1524.85,1-2yr,4,14.209999999999999,72.61190476190475,0,1,0
8668-KNZTI,Male,0,No,No,52,One year,No,Electronic check,No,Yes,No,DSL,Yes,No,Yes,No,No,No,53.75,2790.65,4yr+,2,17.916666666666668,53.666346153846156,0,1,0
0480-KYJVA,Female,0,Yes,Yes,72,Two year,No,Credit card (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.25,1784.5,4yr+,0,24.25,24.78472222222222,0,0,0
6034-ZRYCV,Female,0,Yes,No,72,Two year,Yes,Electronic check,Yes,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,54.2,3937.45,4yr+,4,10.84,54.68680555555555,0,1,0
9746-YKGXB,Male,0,Yes,Yes,52,One year,No,Bank transfer (automatic),No,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,44.25,2276.1,4yr+,3,11.0625,43.771153846153844,0,1,0
3926-YZVVX,Female,0,No,No,41,One year,No,Bank transfer (automatic),No,Yes,No,DSL,No,No,No,Yes,No,No,50.05,2029.05,2-4yr,1,25.025,49.4890243902439,0,1,0
6000-UKLWI,Male,0,No,No,41,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.15,802.35,2-4yr,0,20.15,19.569512195121952,0,0,0
2079-FBMZK,Female,0,No,No,6,Month-to-month,Yes,Mailed check,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,69.25,418.4,0-1yr,0,69.25,69.73333333333333,1,1,0
6332-FBZRI,Male,0,Yes,Yes,67,One year,Yes,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,69.35,4653.25,4yr+,4,13.87,69.45149253731343,0,1,0
2096-XOTMO,Female,0,Yes,Yes,16,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.35,275.9,1-2yr,0,19.35,17.24375,1,0,0
3266-FTKHB,Male,0,No,No,17,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.15,343.45,1-2yr,0,19.15,20.20294117647059,0,0,0
8221-EQDGL,Male,0,Yes,No,35,Month-to-month,No,Mailed check,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,61.0,2130.45,2-4yr,3,15.25,60.87,1,1,0
2346-LOCWC,Female,0,Yes,Yes,58,Two year,No,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.5,1191.4,4yr+,0,20.5,20.54137931034483,0,0,0
6608-QQLVK,Male,0,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,No,DSL,No,No,Yes,No,No,No,50.5,50.5,0-1yr,1,25.25,50.5,1,1,0
0298-XACET,Male,0,Yes,Yes,52,Two year,No,Mailed check,No,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,50.2,2554.0,4yr+,4,10.040000000000001,49.11538461538461,0,1,0
7560-QJAVJ,Female,0,No,No,70,Two year,No,Bank transfer (automatic),No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,79.6,5589.45,4yr+,5,13.266666666666666,79.84928571428571,0,1,0
2995-YWTCD,Female,0,Yes,Yes,19,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.9,467.7,1-2yr,0,24.9,24.61578947368421,0,0,0
3551-HUAZH,Male,1,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,74.4,74.4,0-1yr,0,74.4,74.4,1,1,1
9137-UIYPG,Female,0,Yes,Yes,35,Month-to-month,Yes,Electronic check,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,106.9,3756.45,2-4yr,5,17.816666666666666,107.32714285714285,1,1,0
2809-ZMYOQ,Female,0,No,No,32,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,101.35,3334.9,2-4yr,3,25.3375,104.215625,1,1,0
5084-OOVCJ,Female,0,Yes,Yes,17,Month-to-month,Yes,Credit card (automatic),No,Yes,No,DSL,Yes,No,No,Yes,No,No,55.35,920.5,1-2yr,2,18.45,54.14705882352941,1,1,0
0254-WWRKD,Female,0,Yes,Yes,67,One year,No,Credit card (automatic),No,Yes,No,DSL,No,Yes,No,No,No,No,50.55,3431.75,4yr+,1,25.275,51.22014925373134,0,1,0
7727-SHVZV,Female,0,No,No,9,Month-to-month,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.5,150.35,0-1yr,0,19.5,16.705555555555556,1,0,0
6302-JGYRJ,Male,0,No,Yes,31,One year,Yes,Mailed check,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,79.45,2587.7,2-4yr,4,15.89,83.47419354838709,0,1,0
5339-PXDVH,Male,0,No,No,4,Month-to-month,No,Electronic check,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,90.65,367.95,0-1yr,2,30.21666666666667,91.9875,1,1,0
2205-LPVGL,Male,1,Yes,Yes,58,One year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,89.85,5125.75,4yr+,3,22.4625,88.375,0,1,0
8782-NUUOL,Male,0,No,No,60,One year,No,Mailed check,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,79.0,4801.1,4yr+,5,13.166666666666666,80.01833333333335,0,1,0
3685-YLCMQ,Male,0,No,No,58,One year,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,104.65,6219.6,4yr+,4,20.93,107.2344827586207,0,1,0
7601-WFVZV,Male,0,No,No,1,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,19.55,0-1yr,0,19.55,19.55,1,0,0
4609-KNNWG,Female,0,Yes,Yes,27,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.9,550.1,2-4yr,0,19.9,20.374074074074073,0,0,0
4868-AADLV,Male,1,Yes,Yes,66,One year,Yes,Electronic check,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,116.25,7862.25,4yr+,6,16.607142857142858,119.125,0,1,0
9529-OFXHY,Male,0,No,No,15,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,87.75,1242.2,1-2yr,2,29.25,82.81333333333333,1,1,0
8634-MPHTR,Male,1,Yes,No,47,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,100.05,4871.05,2-4yr,3,25.0125,103.63936170212766,1,1,0
2669-QVCRG,Female,0,No,No,41,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,81.3,3190.65,2-4yr,1,40.65,77.82073170731708,1,1,0
2478-EEWWM,Male,0,Yes,No,59,Month-to-month,Yes,Electronic check,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,44.3,2666.75,4yr+,2,14.766666666666666,45.19915254237288,1,1,0
9174-IHETN,Female,0,No,Yes,50,Two year,No,Credit card (automatic),No,Yes,No,Fiber optic,No,No,No,No,No,No,70.35,3533.6,4yr+,0,70.35,70.672,0,1,0
2233-TXSIU,Male,0,Yes,Yes,17,One year,No,Credit card (automatic),No,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,44.45,792.15,1-2yr,3,11.1125,46.59705882352941,0,1,0
9644-UMGQA,Male,0,Yes,Yes,6,Month-to-month,Yes,Electronic check,No,Yes,No,DSL,Yes,No,No,No,No,No,49.15,295.65,0-1yr,1,24.575,49.275,1,1,0
3256-EZDBI,Male,1,Yes,No,51,Month-to-month,Yes,Credit card (automatic),No,No,No phone service,DSL,No,Yes,No,No,No,No,29.45,1459.35,4yr+,1,14.725,28.61470588235294,1,1,0
8761-NSOBC,Male,0,No,No,44,Month-to-month,No,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,100.55,4398.15,2-4yr,4,20.11,99.95795454545454,1,1,0
0419-YAAPX,Male,0,Yes,No,49,Month-to-month,Yes,Credit card (automatic),No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,85.3,4297.95,4yr+,2,28.433333333333334,87.71326530612245,1,1,0
8413-VONUO,Male,0,No,No,2,Month-to-month,No,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,95.65,167.3,0-1yr,3,23.9125,83.65,1,1,0
0872-CASZJ,Male,0,Yes,No,59,One year,Yes,Mailed check,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,69.1,4096.9,4yr+,3,17.275,69.43898305084745,0,1,0
4726-DLWQN,Male,1,No,No,50,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,70.35,3454.6,4yr+,3,17.5875,69.092,1,1,1
8164-OCKUJ,Female,0,Yes,Yes,59,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.6,1286.0,4yr+,0,20.6,21.796610169491526,0,0,0
3094-JOJAI,Male,0,No,No,18,Month-to-month,No,Mailed check,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,74.15,1387.0,1-2yr,0,74.15,77.05555555555556,1,1,0
9494-MRNYX,Male,0,No,No,10,Month-to-month,No,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,75.05,786.3,0-1yr,0,75.05,78.63,1,1,0
2599-CZABP,Male,0,Yes,No,14,One year,No,Electronic check,No,Yes,No,DSL,No,No,No,No,No,No,44.6,641.25,1-2yr,0,44.6,45.80357142857143,0,1,0
7945-PRBVF,Male,0,No,No,35,Two year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.45,705.45,2-4yr,0,21.45,20.155714285714286,0,0,0
4544-RXFMG,Male,0,Yes,Yes,8,One year,Yes,Mailed check,No,Yes,No,DSL,No,No,No,No,No,No,43.45,345.5,0-1yr,0,43.45,43.1875,0,1,0
0859-YGKFW,Male,0,Yes,Yes,18,One year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.05,345.9,1-2yr,0,20.05,19.216666666666665,0,0,0
1150-FTQGN,Female,0,Yes,Yes,60,One year,No,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,94.15,5811.8,4yr+,3,23.5375,96.86333333333333,0,1,0
9223-UCPVT,Female,0,No,No,1,Month-to-month,No,Electronic check,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,94.4,94.4,0-1yr,3,23.6,94.4,1,1,0
7196-LIWRH,Female,0,No,No,6,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,124.45,0-1yr,0,19.55,20.741666666666667,0,0,0
5448-VWNAM,Female,0,No,Yes,19,Month-to-month,Yes,Mailed check,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,75.9,1375.6,1-2yr,4,15.180000000000001,72.39999999999999,1,1,0
1177-XZBJL,Male,0,Yes,Yes,53,One year,No,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,64.15,3491.55,4yr+,3,16.0375,65.87830188679246,0,1,0
3518-FSTWG,Male,1,Yes,No,72,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,109.55,7920.7,4yr+,5,18.258333333333333,110.00972222222222,0,1,0
9330-VOFSZ,Female,0,Yes,No,60,Two year,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,110.8,6640.7,4yr+,5,18.466666666666665,110.67833333333333,0,1,0
4351-QLCSU,Female,0,No,No,1,Month-to-month,Yes,Credit card (automatic),Yes,Yes,No,DSL,No,No,No,No,Yes,No,55.0,55.0,0-1yr,1,27.5,55.0,1,1,0
0939-EREMR,Female,0,No,Yes,13,Month-to-month,No,Mailed check,No,Yes,No,DSL,No,No,Yes,Yes,No,No,53.45,718.1,1-2yr,2,17.816666666666666,55.23846153846154,1,1,0
9389-ACWBI,Female,0,Yes,Yes,5,Month-to-month,No,Credit card (automatic),No,Yes,No,Fiber optic,No,No,No,No,No,No,69.95,320.4,0-1yr,0,69.95,64.08,1,1,0
5419-JPRRN,Male,0,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,101.45,101.45,0-1yr,3,25.3625,101.45,1,1,0
3644-QXEHN,Male,0,Yes,Yes,13,Month-to-month,No,Electronic check,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,97.0,1334.45,1-2yr,3,24.25,102.65,1,1,0
2911-IJORQ,Male,0,No,No,37,One year,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,90.6,3358.65,2-4yr,6,12.942857142857141,90.77432432432433,0,1,0
5921-NGYRH,Male,0,Yes,No,64,Month-to-month,Yes,Mailed check,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,73.55,4764.0,4yr+,1,36.775,74.4375,1,1,0
2100-BDNSN,Female,0,Yes,No,5,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,67.95,350.3,0-1yr,3,16.9875,70.06,1,1,0
5998-DZLYR,Female,0,Yes,No,61,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,94.35,5703.0,4yr+,3,23.5875,93.49180327868852,0,1,0
0488-GSLFR,Female,0,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,69.5,69.5,0-1yr,0,69.5,69.5,1,1,0
